aqi_class,aqi_goodness,aqi_class_recode,aqi,pm10,pm2.5,o3,timestamp_local,so2,no2,timestamp_utc,datetime,co,ts,city
ok,1,3,54,14,14,12.63,2022-02-07T21:00:00,0.89,20.71,2022-02-08T02:00:00,2022-02-08:02,468.13,1644285600,Columbus
good,1,4,46,6.46,4.85,13.9,2022-02-07T20:00:00,0.82,20.96,2022-02-08T01:00:00,2022-02-08:01,465.63,1644282000,Columbus
ok,1,3,54,6.05,4.54,15.18,2022-02-07T19:00:00,0.75,21.21,2022-02-08T00:00:00,2022-02-08:00,463.13,1644278400,Columbus
good,1,4,21,5.58,5,22.92,2022-02-07T18:00:00,1.72,17.75,2022-02-07T23:00:00,2022-02-07:23,445.88,1644274800,Columbus
good,1,4,28,10,6.7,30.66,2022-02-07T17:00:00,2.7,14.29,2022-02-07T22:00:00,2022-02-07:22,428.64,1644271200,Columbus
good,1,4,21,4.62,3.47,38.4,2022-02-07T16:00:00,3.67,10.83,2022-02-07T21:00:00,2022-02-07:21,411.39,1644267600,Columbus
good,1,4,18,4.44,2,38.88,2022-02-07T15:00:00,3.66,10.1,2022-02-07T20:00:00,2022-02-07:20,408.75,1644264000,Columbus
good,1,4,26,4.26,3.2,39.35,2022-02-07T14:00:00,3.66,9.38,2022-02-07T19:00:00,2022-02-07:19,406.11,1644260400,Columbus
good,1,4,29,4.09,3.07,39.83,2022-02-07T13:00:00,3.65,8.65,2022-02-07T18:00:00,2022-02-07:18,403.46,1644256800,Columbus
ok,1,3,54,4.02,3.01,38.19,2022-02-07T12:00:00,3.31,9.13,2022-02-07T17:00:00,2022-02-07:17,405.69,1644253200,Columbus
good,1,4,46,3.95,2.96,36.55,2022-02-07T11:00:00,2.98,9.61,2022-02-07T16:00:00,2022-02-07:16,407.91,1644249600,Columbus
good,1,4,33,3.88,2.91,34.91,2022-02-07T10:00:00,2.65,10.09,2022-02-07T15:00:00,2022-02-07:15,410.14,1644246000,Columbus
good,1,4,42,3.97,2.98,33.81,2022-02-07T09:00:00,2.47,10.52,2022-02-07T14:00:00,2022-02-07:14,410,1644242400,Columbus
good,1,4,25,4.06,3.05,32.71,2022-02-07T08:00:00,2.3,10.95,2022-02-07T13:00:00,2022-02-07:13,409.86,1644238800,Columbus
good,1,4,24,4.16,3.12,31.61,2022-02-07T07:00:00,2.13,11.37,2022-02-07T12:00:00,2022-02-07:12,409.72,1644235200,Columbus
good,1,4,29,4.13,3.1,32.37,2022-02-07T06:00:00,2.15,10.55,2022-02-07T11:00:00,2022-02-07:11,405.97,1644231600,Columbus
good,1,4,33,4.1,3.07,33.13,2022-02-07T05:00:00,2.18,9.72,2022-02-07T10:00:00,2022-02-07:10,402.21,1644228000,Columbus
good,1,4,17,4.06,4,33.89,2022-02-07T04:00:00,2.21,8.9,2022-02-07T09:00:00,2022-02-07:09,398.46,1644224400,Columbus
good,1,4,16,4.08,3,34.99,2022-02-07T03:00:00,2.32,8.88,2022-02-07T08:00:00,2022-02-07:08,398.87,1644220800,Columbus
good,1,4,17,4.1,3,36.09,2022-02-07T02:00:00,2.44,8.86,2022-02-07T07:00:00,2022-02-07:07,399.29,1644217200,Columbus
good,1,4,29,4.12,3.09,37.19,2022-02-07T01:00:00,2.56,8.84,2022-02-07T06:00:00,2022-02-07:06,399.71,1644213600,Columbus
good,1,4,19,3.89,2.92,40.23,2022-02-07T00:00:00,2.46,8.69,2022-02-07T05:00:00,2022-02-07:05,398.32,1644210000,Columbus
good,1,4,29,9,7,43.27,2022-02-06T23:00:00,2.36,8.54,2022-02-07T04:00:00,2022-02-07:04,396.93,1644206400,Columbus
good,1,4,21,3.44,2.58,46.31,2022-02-06T22:00:00,2.27,8.39,2022-02-07T03:00:00,2022-02-07:03,395.54,1644202800,Columbus
good,1,4,23,8,5.4,50.37,2022-02-06T21:00:00,2.04,8.13,2022-02-07T02:00:00,2022-02-07:02,395.12,1644199200,Columbus
good,1,4,25,2.84,2.13,54.42,2022-02-06T20:00:00,1.82,7.88,2022-02-07T01:00:00,2022-02-07:01,394.7,1644195600,Columbus
good,1,4,27,2.54,1.9,58.47,2022-02-06T19:00:00,1.59,7.63,2022-02-07T00:00:00,2022-02-07:00,394.28,1644192000,Columbus
good,1,4,28,2.37,1.78,60.56,2022-02-06T18:00:00,1.62,6.23,2022-02-06T23:00:00,2022-02-06:23,387.33,1644188400,Columbus
good,1,4,29,2.21,1.66,62.64,2022-02-06T17:00:00,1.65,4.84,2022-02-06T22:00:00,2022-02-06:22,380.38,1644184800,Columbus
good,1,4,30,2.05,1.54,64.73,2022-02-06T16:00:00,1.67,3.45,2022-02-06T21:00:00,2022-02-06:21,373.42,1644181200,Columbus
good,1,4,37,2.38,1.79,59.63,2022-02-06T15:00:00,1.92,3.76,2022-02-06T20:00:00,2022-02-06:20,378.57,1644177600,Columbus
good,1,4,25,2.72,1,54.54,2022-02-06T14:00:00,2.16,4.06,2022-02-06T19:00:00,2022-02-06:19,383.71,1644174000,Columbus
good,1,4,23,3.06,2.29,49.44,2022-02-06T13:00:00,2.41,4.37,2022-02-06T18:00:00,2022-02-06:18,388.86,1644170400,Columbus
good,1,4,29,3.37,2.53,47.86,2022-02-06T12:00:00,2.32,4.95,2022-02-06T17:00:00,2022-02-06:17,395.26,1644166800,Columbus
good,1,4,25,7,6,46.28,2022-02-06T11:00:00,2.23,5.53,2022-02-06T16:00:00,2022-02-06:16,401.66,1644163200,Columbus
good,1,4,21,4.01,3.01,44.7,2022-02-06T10:00:00,2.15,6.1,2022-02-06T15:00:00,2022-02-06:15,408.05,1644159600,Columbus
good,1,4,29,3.9,2.92,45.18,2022-02-06T09:00:00,1.9,6.47,2022-02-06T14:00:00,2022-02-06:14,416.68,1644156000,Columbus
good,1,4,26,3.79,2.84,45.66,2022-02-06T08:00:00,1.66,6.83,2022-02-06T13:00:00,2022-02-06:13,425.3,1644152400,Columbus
good,1,4,21,3.68,2.76,46.13,2022-02-06T07:00:00,1.42,7.19,2022-02-06T12:00:00,2022-02-06:12,433.92,1644148800,Columbus
good,1,4,25,3.44,2.58,45.69,2022-02-06T06:00:00,1.33,6.87,2022-02-06T11:00:00,2022-02-06:11,432.81,1644145200,Columbus
good,1,4,42,3.2,2.4,45.24,2022-02-06T05:00:00,1.24,6.55,2022-02-06T10:00:00,2022-02-06:10,431.7,1644141600,Columbus
good,1,4,25,2.97,2.23,44.79,2022-02-06T04:00:00,1.16,6.23,2022-02-06T09:00:00,2022-02-06:09,430.58,1644138000,Columbus
good,1,4,33,3.45,2.59,40.72,2022-02-06T03:00:00,1.5,7.65,2022-02-06T08:00:00,2022-02-06:08,431.97,1644134400,Columbus
good,1,4,46,3.93,2.94,36.66,2022-02-06T02:00:00,1.84,9.07,2022-02-06T07:00:00,2022-02-06:07,433.37,1644130800,Columbus
good,1,4,42,4.41,3.3,32.59,2022-02-06T01:00:00,2.18,10.49,2022-02-06T06:00:00,2022-02-06:06,434.76,1644127200,Columbus
good,1,4,43,4.14,3.11,32.62,2022-02-06T00:00:00,1.99,10.68,2022-02-06T05:00:00,2022-02-06:05,431.84,1644123600,Columbus
good,1,4,44,3.88,2.91,32.65,2022-02-05T23:00:00,1.81,10.88,2022-02-06T04:00:00,2022-02-06:04,428.92,1644120000,Columbus
good,1,4,46,3.61,2.71,32.68,2022-02-05T22:00:00,1.63,11.07,2022-02-06T03:00:00,2022-02-06:03,425.99,1644116400,Columbus
good,1,4,42,8,6,35.42,2022-02-05T21:00:00,1.74,10.92,2022-02-06T02:00:00,2022-02-06:02,420.01,1644112800,Columbus
good,1,4,21,3.22,2.41,38.16,2022-02-05T20:00:00,1.85,10.77,2022-02-06T01:00:00,2022-02-06:01,414.03,1644109200,Columbus
good,1,4,19,3.02,1.26,40.9,2022-02-05T19:00:00,1.96,10.62,2022-02-06T00:00:00,2022-02-06:00,408.05,1644105600,Columbus
good,1,4,21,2.86,2.14,45.9,2022-02-05T18:00:00,2.3,8.48,2022-02-05T23:00:00,2022-02-05:23,399.29,1644102000,Columbus
good,1,4,24,2.7,1.75,50.89,2022-02-05T17:00:00,2.65,6.33,2022-02-05T22:00:00,2022-02-05:22,390.53,1644098400,Columbus
good,1,4,26,2.54,2,55.88,2022-02-05T16:00:00,2.99,4.18,2022-02-05T21:00:00,2022-02-05:21,381.77,1644094800,Columbus
good,1,4,25,2.81,2.1,54.42,2022-02-05T15:00:00,3.18,4.1,2022-02-05T20:00:00,2022-02-05:20,382.88,1644091200,Columbus
good,1,4,25,3.07,2.3,52.96,2022-02-05T14:00:00,3.37,4.03,2022-02-05T19:00:00,2022-02-05:19,383.99,1644087600,Columbus
good,1,4,25,3.33,2.5,51.5,2022-02-05T13:00:00,3.57,3.96,2022-02-05T18:00:00,2022-02-05:18,385.11,1644084000,Columbus
good,1,4,25,3.44,2.58,50.57,2022-02-05T12:00:00,3.45,4.41,2022-02-05T17:00:00,2022-02-05:17,390.67,1644080400,Columbus
good,1,4,23,3.55,2.66,49.65,2022-02-05T11:00:00,3.34,4.86,2022-02-05T16:00:00,2022-02-05:16,396.23,1644076800,Columbus
good,1,4,23,3.66,2.74,48.73,2022-02-05T10:00:00,3.22,5.31,2022-02-05T15:00:00,2022-02-05:15,401.79,1644073200,Columbus
good,1,4,33,3.64,2.73,45.85,2022-02-05T09:00:00,3.12,5.93,2022-02-05T14:00:00,2022-02-05:14,401.93,1644069600,Columbus
good,1,4,20,3.61,3,42.97,2022-02-05T08:00:00,3.02,6.55,2022-02-05T13:00:00,2022-02-05:13,402.07,1644066000,Columbus
good,1,4,33,3.59,2.69,40.1,2022-02-05T07:00:00,2.92,7.17,2022-02-05T12:00:00,2022-02-05:12,402.21,1644062400,Columbus
good,1,4,37,3.38,2.53,38.98,2022-02-05T06:00:00,2.83,7.15,2022-02-05T11:00:00,2022-02-05:11,399.01,1644058800,Columbus
good,1,4,33,3.17,2.38,37.86,2022-02-05T05:00:00,2.73,7.13,2022-02-05T10:00:00,2022-02-05:10,395.81,1644055200,Columbus
good,1,4,37,2.96,2.22,36.75,2022-02-05T04:00:00,2.64,7.11,2022-02-05T09:00:00,2022-02-05:09,392.62,1644051600,Columbus
good,1,4,29,3.26,2.44,35.79,2022-02-05T03:00:00,2.97,8.02,2022-02-05T08:00:00,2022-02-05:08,398.18,1644048000,Columbus
good,1,4,16,3.56,3,34.84,2022-02-05T02:00:00,3.3,8.93,2022-02-05T07:00:00,2022-02-05:07,403.74,1644044400,Columbus
good,1,4,17,3.86,2.89,33.89,2022-02-05T01:00:00,3.64,9.84,2022-02-05T06:00:00,2022-02-05:06,409.31,1644040800,Columbus
good,1,4,16,3.41,0,33.9,2022-02-05T00:00:00,4,10.45,2022-02-05T05:00:00,2022-02-05:05,409.03,1644037200,Columbus
good,1,4,25,2.97,2.23,33.92,2022-02-04T23:00:00,4.37,11.06,2022-02-05T04:00:00,2022-02-05:04,408.75,1644033600,Columbus
good,1,4,16,2.53,1.89,33.93,2022-02-04T22:00:00,4.73,11.67,2022-02-05T03:00:00,2022-02-05:03,408.47,1644030000,Columbus
good,1,4,21,2.76,2.07,31.75,2022-02-04T21:00:00,4.85,13.56,2022-02-05T02:00:00,2022-02-05:02,416.68,1644026400,Columbus
good,1,4,17,3,2.25,29.58,2022-02-04T20:00:00,4.96,15.44,2022-02-05T01:00:00,2022-02-05:01,424.88,1644022800,Columbus
good,1,4,13,3.23,1,27.4,2022-02-04T19:00:00,5.08,17.33,2022-02-05T00:00:00,2022-02-05:00,433.09,1644019200,Columbus
good,1,4,17,2.92,2.19,29.83,2022-02-04T18:00:00,4.78,15.5,2022-02-04T23:00:00,2022-02-04:23,435.59,1644015600,Columbus
good,1,4,15,2.6,1,32.26,2022-02-04T17:00:00,4.47,13.67,2022-02-04T22:00:00,2022-02-04:22,438.09,1644012000,Columbus
good,1,4,16,2.29,2,34.69,2022-02-04T16:00:00,4.16,11.85,2022-02-04T21:00:00,2022-02-04:21,440.6,1644008400,Columbus
good,1,4,17,1.95,1.67,36.87,2022-02-04T15:00:00,4.08,11.96,2022-02-04T20:00:00,2022-02-04:20,441.15,1644004800,Columbus
good,1,4,18,1.61,1.2,39.04,2022-02-04T14:00:00,4,12.07,2022-02-04T19:00:00,2022-02-04:19,441.71,1644001200,Columbus
good,1,4,19,1.26,1,41.22,2022-02-04T13:00:00,3.92,12.19,2022-02-04T18:00:00,2022-02-04:18,442.27,1643997600,Columbus
good,1,4,22,0.9,0.68,47.39,2022-02-04T12:00:00,3.03,11.4,2022-02-04T17:00:00,2022-02-04:17,428.64,1643994000,Columbus
good,1,4,25,0.54,0.4,53.55,2022-02-04T11:00:00,2.14,10.61,2022-02-04T16:00:00,2022-02-04:16,415.01,1643990400,Columbus
good,1,4,28,0.18,0.08,59.72,2022-02-04T10:00:00,1.25,9.82,2022-02-04T15:00:00,2022-02-04:15,401.38,1643986800,Columbus
good,1,4,30,1.78,1.38,64.31,2022-02-04T09:00:00,0.96,7.24,2022-02-04T14:00:00,2022-02-04:14,371.89,1643983200,Columbus
good,1,4,32,3.39,0,68.9,2022-02-04T08:00:00,0.67,4.65,2022-02-04T13:00:00,2022-02-04:13,342.41,1643979600,Columbus
good,1,4,34,5,4,73.49,2022-02-04T07:00:00,0.37,2.07,2022-02-04T12:00:00,2022-02-04:12,312.92,1643976000,Columbus
good,1,4,34,3.35,3,74.06,2022-02-04T06:00:00,0.34,1.65,2022-02-04T11:00:00,2022-02-04:11,310.42,1643972400,Columbus
good,1,4,35,1.7,1.28,74.63,2022-02-04T05:00:00,0.31,1.24,2022-02-04T10:00:00,2022-02-04:10,307.92,1643968800,Columbus
good,1,4,35,0.06,0.04,75.19,2022-02-04T04:00:00,0.28,0.82,2022-02-04T09:00:00,2022-02-04:09,305.41,1643965200,Columbus
good,1,4,35,0.71,0.53,76.32,2022-02-04T03:00:00,0.27,0.92,2022-02-04T08:00:00,2022-02-04:08,307.5,1643961600,Columbus
good,1,4,36,1.37,1.03,77.46,2022-02-04T02:00:00,0.27,1.03,2022-02-04T07:00:00,2022-02-04:07,309.59,1643958000,Columbus
good,1,4,36,2.03,1.52,78.59,2022-02-04T01:00:00,0.27,1.13,2022-02-04T06:00:00,2022-02-04:06,311.67,1643954400,Columbus
good,1,4,36,3.67,2.75,78.86,2022-02-04T00:00:00,0.36,1.34,2022-02-04T05:00:00,2022-02-04:05,311.81,1643950800,Columbus
good,1,4,37,5.3,2,79.13,2022-02-03T23:00:00,0.45,1.55,2022-02-04T04:00:00,2022-02-04:04,311.95,1643947200,Columbus
good,1,4,37,6.94,5.21,79.39,2022-02-03T22:00:00,0.54,1.77,2022-02-04T03:00:00,2022-02-04:03,312.09,1643943600,Columbus
ok,1,3,80,12.5,9.37,79.13,2022-02-03T21:00:00,0.61,1.78,2022-02-04T02:00:00,2022-02-04:02,314.32,1643940000,Columbus
ok,1,3,65,18.05,13.54,78.86,2022-02-03T20:00:00,0.68,1.8,2022-02-04T01:00:00,2022-02-04:01,316.54,1643936400,Columbus
ok,1,3,54,23.6,14,78.59,2022-02-03T19:00:00,0.75,1.81,2022-02-04T00:00:00,2022-02-04:00,318.77,1643932800,Columbus
good,1,4,36,22.14,8,78.02,2022-02-03T18:00:00,0.77,1.72,2022-02-03T23:00:00,2022-02-03:23,318.35,1643929200,Columbus
good,1,4,36,20.68,5,77.46,2022-02-03T17:00:00,0.79,1.63,2022-02-03T22:00:00,2022-02-03:22,317.93,1643925600,Columbus
good,1,4,37,19.22,9,76.89,2022-02-03T16:00:00,0.8,1.54,2022-02-03T21:00:00,2022-02-03:21,317.51,1643922000,Columbus
good,1,4,35,19.29,5,76.41,2022-02-03T15:00:00,0.92,1.94,2022-02-03T20:00:00,2022-02-03:20,321.41,1643918400,Columbus
good,1,4,37,19.37,9,75.94,2022-02-03T14:00:00,1.04,2.34,2022-02-03T19:00:00,2022-02-03:19,325.3,1643914800,Columbus
good,1,4,35,19.44,8,75.46,2022-02-03T13:00:00,1.16,2.74,2022-02-03T18:00:00,2022-02-03:18,329.2,1643911200,Columbus
good,1,4,34,18.77,7,74.51,2022-02-03T12:00:00,1.15,3.16,2022-02-03T17:00:00,2022-02-03:17,332.53,1643907600,Columbus
good,1,4,34,18.09,6,73.55,2022-02-03T11:00:00,1.15,3.59,2022-02-03T16:00:00,2022-02-03:16,335.87,1643904000,Columbus
good,1,4,34,17.42,5,72.6,2022-02-03T10:00:00,1.14,4.01,2022-02-03T15:00:00,2022-02-03:15,339.21,1643900400,Columbus
good,1,4,34,16.28,6,72.81,2022-02-03T09:00:00,1.1,3.79,2022-02-03T14:00:00,2022-02-03:14,341.3,1643896800,Columbus
good,1,4,34,12,6,73.02,2022-02-03T08:00:00,1.05,3.58,2022-02-03T13:00:00,2022-02-03:13,343.38,1643893200,Columbus
good,1,4,34,14,7.5,73.22,2022-02-03T07:00:00,1.01,3.36,2022-02-03T12:00:00,2022-02-03:12,345.47,1643889600,Columbus
good,1,4,42,13.15,10,72.69,2022-02-03T06:00:00,0.96,3.14,2022-02-03T11:00:00,2022-02-03:11,346.16,1643886000,Columbus
good,1,4,33,12.29,8,72.15,2022-02-03T05:00:00,0.92,2.93,2022-02-03T10:00:00,2022-02-03:10,346.86,1643882400,Columbus
ok,1,3,56,11.44,8.58,71.61,2022-02-03T04:00:00,0.88,2.71,2022-02-03T09:00:00,2022-02-03:09,347.55,1643878800,Columbus
ok,1,3,61,11.81,8.86,72.21,2022-02-03T03:00:00,0.86,2.82,2022-02-03T08:00:00,2022-02-03:08,349.92,1643875200,Columbus
ok,1,3,67,12.18,9.13,72.81,2022-02-03T02:00:00,0.83,2.92,2022-02-03T07:00:00,2022-02-03:07,352.28,1643871600,Columbus
ok,1,3,63,12.55,9.41,73.4,2022-02-03T01:00:00,0.81,3.03,2022-02-03T06:00:00,2022-02-03:06,354.65,1643868000,Columbus
ok,1,3,54,12.23,9.18,73.7,2022-02-03T00:00:00,0.83,3.17,2022-02-03T05:00:00,2022-02-03:05,353.4,1643864400,Columbus
ok,1,3,67,28,20,74,2022-02-02T23:00:00,0.85,3.31,2022-02-03T04:00:00,2022-02-03:04,352.14,1643860800,Columbus
ok,1,3,72,11.61,8.71,74.3,2022-02-02T22:00:00,0.87,3.45,2022-02-03T03:00:00,2022-02-03:03,350.89,1643857200,Columbus
ok,1,3,67,11.31,8.48,74.3,2022-02-02T21:00:00,0.85,3.61,2022-02-03T02:00:00,2022-02-03:02,351.59,1643853600,Columbus
ok,1,3,67,11.01,8.26,74.3,2022-02-02T20:00:00,0.82,3.76,2022-02-03T01:00:00,2022-02-03:01,352.28,1643850000,Columbus
good,1,4,34,10.71,8,74.3,2022-02-02T19:00:00,0.8,3.92,2022-02-03T00:00:00,2022-02-03:00,352.98,1643846400,Columbus
good,1,4,35,10.61,6,75.94,2022-02-02T18:00:00,0.77,3.19,2022-02-02T23:00:00,2022-02-02:23,348.53,1643842800,Columbus
good,1,4,36,10.51,8,77.58,2022-02-02T17:00:00,0.75,2.46,2022-02-02T22:00:00,2022-02-02:22,344.08,1643839200,Columbus
good,1,4,37,10.4,6,79.21,2022-02-02T16:00:00,0.72,1.74,2022-02-02T21:00:00,2022-02-02:21,339.63,1643835600,Columbus
good,1,4,50,10.79,8.1,74,2022-02-02T15:00:00,0.72,2.32,2022-02-02T20:00:00,2022-02-02:20,343.8,1643832000,Columbus
good,1,4,32,11.18,4,68.78,2022-02-02T14:00:00,0.72,2.91,2022-02-02T19:00:00,2022-02-02:19,347.97,1643828400,Columbus
good,1,4,37,11.57,9,63.57,2022-02-02T13:00:00,0.72,3.49,2022-02-02T18:00:00,2022-02-02:18,352.14,1643824800,Columbus
good,1,4,50,11.24,8.43,61.24,2022-02-02T12:00:00,0.69,4,2022-02-02T17:00:00,2022-02-02:17,355.2,1643821200,Columbus
ok,1,3,56,10.92,8.19,58.92,2022-02-02T11:00:00,0.66,4.51,2022-02-02T16:00:00,2022-02-02:16,358.26,1643817600,Columbus
ok,1,3,52,10.59,7.94,56.59,2022-02-02T10:00:00,0.62,5.01,2022-02-02T15:00:00,2022-02-02:15,361.32,1643814000,Columbus
good,1,4,29,10.73,7,55.37,2022-02-02T09:00:00,0.56,4.99,2022-02-02T14:00:00,2022-02-02:14,362.58,1643810400,Columbus
good,1,4,37,10.88,9,54.15,2022-02-02T08:00:00,0.5,4.97,2022-02-02T13:00:00,2022-02-02:13,363.83,1643806800,Columbus
good,1,4,37,11.02,9,52.93,2022-02-02T07:00:00,0.44,4.94,2022-02-02T12:00:00,2022-02-02:12,365.08,1643803200,Columbus
good,1,4,37,11.09,9,52.27,2022-02-02T06:00:00,0.53,4.65,2022-02-02T11:00:00,2022-02-02:11,369.25,1643799600,Columbus
ok,1,3,52,11.15,8.36,51.62,2022-02-02T05:00:00,0.61,4.36,2022-02-02T10:00:00,2022-02-02:10,373.42,1643796000,Columbus
good,1,4,24,11.22,5.6,50.96,2022-02-02T04:00:00,0.7,4.07,2022-02-02T09:00:00,2022-02-02:09,377.6,1643792400,Columbus
ok,1,3,74,10.16,7.62,49.59,2022-02-02T03:00:00,0.93,4.91,2022-02-02T08:00:00,2022-02-02:08,388.3,1643788800,Columbus
ok,1,3,85,9.11,6.83,48.22,2022-02-02T02:00:00,1.17,5.75,2022-02-02T07:00:00,2022-02-02:07,399.01,1643785200,Columbus
good,1,4,25,8.06,6.12,46.85,2022-02-02T01:00:00,1.4,6.6,2022-02-02T06:00:00,2022-02-02:06,409.72,1643781600,Columbus
ok,1,3,87,7.71,5.78,48.46,2022-02-02T00:00:00,1.58,6.98,2022-02-02T05:00:00,2022-02-02:05,408.47,1643778000,Columbus
ok,1,3,95,7.36,5.52,50.07,2022-02-01T23:00:00,1.75,7.36,2022-02-02T04:00:00,2022-02-02:04,407.22,1643774400,Columbus
ok,1,3,91,7,5.25,51.68,2022-02-01T22:00:00,1.93,7.74,2022-02-02T03:00:00,2022-02-02:03,405.97,1643770800,Columbus
ok,1,3,80,6.84,5.13,54.3,2022-02-01T21:00:00,1.86,7.7,2022-02-02T02:00:00,2022-02-02:02,402.07,1643767200,Columbus
ok,1,3,85,6.67,5,56.92,2022-02-01T20:00:00,1.79,7.66,2022-02-02T01:00:00,2022-02-02:01,398.18,1643763600,Columbus
ok,1,3,61,6.5,4.88,59.55,2022-02-01T19:00:00,1.72,7.63,2022-02-02T00:00:00,2022-02-02:00,394.28,1643760000,Columbus
ok,1,3,59,7.21,5.41,61.78,2022-02-01T18:00:00,2.13,6.41,2022-02-01T23:00:00,2022-02-01:23,387.19,1643756400,Columbus
ok,1,3,56,7.92,5.94,64.02,2022-02-01T17:00:00,2.54,5.2,2022-02-01T22:00:00,2022-02-01:22,380.1,1643752800,Columbus
ok,1,3,63,8.64,6.48,66.25,2022-02-01T16:00:00,2.95,3.99,2022-02-01T21:00:00,2022-02-01:21,373.01,1643749200,Columbus
ok,1,3,54,8.8,6.6,56.16,2022-02-01T15:00:00,3.74,5.44,2022-02-01T20:00:00,2022-02-01:20,391.36,1643745600,Columbus
ok,1,3,56,8.97,6.72,46.07,2022-02-01T14:00:00,4.53,6.89,2022-02-01T19:00:00,2022-02-01:19,409.72,1643742000,Columbus
ok,1,3,61,9.13,6.85,35.99,2022-02-01T13:00:00,5.33,8.34,2022-02-01T18:00:00,2022-02-01:18,428.08,1643738400,Columbus
ok,1,3,82,9.4,7.05,33.84,2022-02-01T12:00:00,5.41,9.32,2022-02-01T17:00:00,2022-02-01:17,435.31,1643734800,Columbus
ok,1,3,95,35,33,31.69,2022-02-01T11:00:00,5.5,10.29,2022-02-01T16:00:00,2022-02-01:16,442.54,1643731200,Columbus
ok,1,3,110,9.95,7.46,29.55,2022-02-01T10:00:00,5.59,11.27,2022-02-01T15:00:00,2022-02-01:15,449.78,1643727600,Columbus
ok,1,3,97,9.74,7.31,25.24,2022-02-01T09:00:00,4.65,12.87,2022-02-01T14:00:00,2022-02-01:14,455.62,1643724000,Columbus
ok,1,3,89,9.53,7.15,20.94,2022-02-01T08:00:00,3.72,14.48,2022-02-01T13:00:00,2022-02-01:13,461.46,1643720400,Columbus
ok,1,3,74,9.33,6.99,16.63,2022-02-01T07:00:00,2.78,16.09,2022-02-01T12:00:00,2022-02-01:12,467.3,1643716800,Columbus
ok,1,3,65,9.08,6.81,17.27,2022-02-01T06:00:00,2.35,14.36,2022-02-01T11:00:00,2022-02-01:11,463.68,1643713200,Columbus
ok,1,3,65,8.83,6.62,17.91,2022-02-01T05:00:00,1.92,12.64,2022-02-01T10:00:00,2022-02-01:10,460.07,1643709600,Columbus
ok,1,3,76,8.58,6.43,18.55,2022-02-01T04:00:00,1.48,10.91,2022-02-01T09:00:00,2022-02-01:09,456.45,1643706000,Columbus
ok,1,3,77,8.75,6.56,16.6,2022-02-01T03:00:00,1.16,10.78,2022-02-01T08:00:00,2022-02-01:08,461.46,1643702400,Columbus
ok,1,3,79,8.91,6.69,14.65,2022-02-01T02:00:00,0.83,10.64,2022-02-01T07:00:00,2022-02-01:07,466.47,1643698800,Columbus
ok,1,3,80,9.08,6.81,12.7,2022-02-01T01:00:00,0.51,10.51,2022-02-01T06:00:00,2022-02-01:06,471.47,1643695200,Columbus
ok,1,3,76,9.5,7.13,14.15,2022-02-01T00:00:00,0.47,11.37,2022-02-01T05:00:00,2022-02-01:05,469.53,1643691600,Columbus
ok,1,3,58,17.14,15.8,92.62,2022-03-01T00:00:00,4.5,6.97,2022-03-01T05:00:00,2022-03-01:05,292.52,1646110800,Indianapolis
ok,1,3,59,17.68,16.1,95.44,2022-02-28T23:00:00,5.18,7.29,2022-03-01T04:00:00,2022-03-01:04,292.88,1646107200,Indianapolis
ok,1,3,60,18.21,16.4,98.26,2022-02-28T22:00:00,5.86,7.62,2022-03-01T03:00:00,2022-03-01:03,293.23,1646103600,Indianapolis
ok,1,3,52,18.57,12.9,98.27,2022-02-28T21:00:00,7.18,8.49,2022-03-01T02:00:00,2022-03-01:02,293.66,1646100000,Indianapolis
good,1,4,50,18.92,12.1,98.28,2022-02-28T20:00:00,8.5,9.37,2022-03-01T01:00:00,2022-03-01:01,294.09,1646096400,Indianapolis
good,1,4,49,19.27,11.7,98.29,2022-02-28T19:00:00,9.83,10.24,2022-03-01T00:00:00,2022-03-01:00,294.52,1646092800,Indianapolis
good,1,4,48,17.54,9.7,102.96,2022-02-28T18:00:00,8.78,8.07,2022-02-28T23:00:00,2022-02-28:23,285.75,1646089200,Indianapolis
good,1,4,50,15.8,10.5,107.63,2022-02-28T17:00:00,7.73,5.9,2022-02-28T22:00:00,2022-02-28:22,276.98,1646085600,Indianapolis
ok,1,3,52,14.07,9.1,112.29,2022-02-28T16:00:00,6.68,3.73,2022-02-28T21:00:00,2022-02-28:21,268.21,1646082000,Indianapolis
good,1,4,50,15.34,7.7,107.08,2022-02-28T15:00:00,6.67,4.43,2022-02-28T20:00:00,2022-02-28:20,278.82,1646078400,Indianapolis
good,1,4,47,16.61,9.5,101.86,2022-02-28T14:00:00,6.67,5.14,2022-02-28T19:00:00,2022-02-28:19,289.44,1646074800,Indianapolis
good,1,4,45,17.88,9.6,96.65,2022-02-28T13:00:00,6.67,5.85,2022-02-28T18:00:00,2022-02-28:18,300.05,1646071200,Indianapolis
good,1,4,45,24.65,10.8,71.82,2022-02-28T12:00:00,4.95,12.16,2022-02-28T17:00:00,2022-02-28:17,409.82,1646067600,Indianapolis
ok,1,3,58,31.43,15.87,46.99,2022-02-28T11:00:00,3.23,18.47,2022-02-28T16:00:00,2022-02-28:16,519.6,1646064000,Indianapolis
ok,1,3,65,38.21,19,22.16,2022-02-28T10:00:00,1.51,24.79,2022-02-28T15:00:00,2022-02-28:15,629.37,1646060400,Indianapolis
