,aqi,pm10,pm25,o3,timestamp_local,so2,no2,timestamp_utc,datetime,co,ts,city
196,40,13.0,9.7,58.73,2022-02-20T20:00:00,0.31,14.5,2022-02-21T01:00:00,2022-02-21:01,372.13,1645405200,New York
197,47,18.0,11.2,54.17,2022-02-20T19:00:00,0.5,19.17,2022-02-21T00:00:00,2022-02-21:00,366.4,1645401600,New York
198,47,17.0,11.2,58.33,2022-02-20T18:00:00,0.25,17.92,2022-02-20T23:00:00,2022-02-20:23,338.92,1645398000,New York
199,40,16.0,9.6,66.17,2022-02-20T17:00:00,0.25,15.42,2022-02-20T22:00:00,2022-02-20:22,329.76,1645394400,New York
200,33,15.0,6.4,70.5,2022-02-20T16:00:00,0.25,12.5,2022-02-20T21:00:00,2022-02-20:21,256.48,1645390800,New York
201,34,11.0,6.3,73.83,2022-02-20T15:00:00,0.25,9.17,2022-02-20T20:00:00,2022-02-20:20,254.19,1645387200,New York
202,35,11.0,7.0,75.17,2022-02-20T14:00:00,0.25,7.71,2022-02-20T19:00:00,2022-02-20:19,270.22,1645383600,New York
203,34,11.0,8.0,73.0,2022-02-20T13:00:00,0.25,7.5,2022-02-20T18:00:00,2022-02-20:18,270.22,1645380000,New York
204,33,10.0,7.2,70.67,2022-02-20T12:00:00,0.25,8.96,2022-02-20T17:00:00,2022-02-20:17,338.92,1645376400,New York
205,33,9.0,6.0,72.0,2022-02-20T11:00:00,0.25,7.08,2022-02-20T16:00:00,2022-02-20:16,359.53,1645372800,New York
206,35,8.0,6.0,74.5,2022-02-20T10:00:00,0.25,5.42,2022-02-20T15:00:00,2022-02-20:15,247.32,1645369200,New York
207,42,7.0,5.25,73.0,2022-02-20T09:00:00,0.0,5.63,2022-02-20T14:00:00,2022-02-20:14,245.03,1645365600,New York
208,46,7.0,5.25,68.5,2022-02-20T08:00:00,0.25,8.33,2022-02-20T13:00:00,2022-02-20:13,251.9,1645362000,New York
209,53,7.0,5.25,60.33,2022-02-20T07:00:00,0.25,15.0,2022-02-20T12:00:00,2022-02-20:12,306.86,1645358400,New York
210,28,6.0,4.5,57.33,2022-02-20T06:00:00,0.25,19.5,2022-02-20T11:00:00,2022-02-20:11,281.67,1645354800,New York
211,34,5.0,3.75,63.45,2022-02-20T05:00:00,0.25,13.12,2022-02-20T10:00:00,2022-02-20:10,257.63,1645351200,New York
212,37,6.0,4.5,69.6,2022-02-20T04:00:00,0.42,11.25,2022-02-20T09:00:00,2022-02-20:09,125.95,1645347600,New York
213,34,6.0,6.0,74.44,2022-02-20T03:00:00,0.0,9.37,2022-02-20T08:00:00,2022-02-20:08,309.15,1645344000,New York
214,36,6.0,4.5,78.57,2022-02-20T02:00:00,0.42,5.63,2022-02-20T07:00:00,2022-02-20:07,223.28,1645340400,New York
215,37,8.0,5.6,80.0,2022-02-20T01:00:00,0.25,5.0,2022-02-20T06:00:00,2022-02-20:06,176.33,1645336800,New York
216,38,9.0,7.5,81.17,2022-02-20T00:00:00,0.25,5.31,2022-02-20T05:00:00,2022-02-20:05,176.33,1645333200,New York
217,37,9.0,7.7,79.83,2022-02-19T23:00:00,0.0,6.04,2022-02-20T04:00:00,2022-02-20:04,176.33,1645329600,New York
218,42,10.0,7.5,78.5,2022-02-19T22:00:00,0.25,6.88,2022-02-20T03:00:00,2022-02-20:03,176.33,1645326000,New York
219,42,11.0,10.1,74.83,2022-02-19T21:00:00,0.0,6.25,2022-02-20T02:00:00,2022-02-20:02,180.91,1645322400,New York
220,50,12.0,12.0,72.67,2022-02-19T20:00:00,0.25,5.83,2022-02-20T01:00:00,2022-02-20:01,178.62,1645318800,New York
221,55,11.0,8.25,71.83,2022-02-19T19:00:00,0.25,5.42,2022-02-20T00:00:00,2022-02-20:00,178.62,1645315200,New York
222,54,12.0,9.0,71.0,2022-02-19T18:00:00,0.25,5.63,2022-02-19T23:00:00,2022-02-19:23,201.52,1645311600,New York
223,56,19.0,14.6,73.5,2022-02-19T17:00:00,0.25,5.21,2022-02-19T22:00:00,2022-02-19:22,201.52,1645308000,New York
224,45,19.0,10.8,73.0,2022-02-19T16:00:00,0.25,7.29,2022-02-19T21:00:00,2022-02-19:21,229.0,1645304400,New York
225,63,20.0,18.0,67.33,2022-02-19T15:00:00,0.25,7.92,2022-02-19T20:00:00,2022-02-19:20,233.58,1645300800,New York
226,50,19.0,12.0,65.67,2022-02-19T14:00:00,0.5,8.13,2022-02-19T19:00:00,2022-02-19:19,279.38,1645297200,New York
227,82,18.0,13.5,61.0,2022-02-19T13:00:00,0.25,11.46,2022-02-19T18:00:00,2022-02-19:18,302.28,1645293600,New York
228,69,16.67,12.5,61.67,2022-02-19T12:00:00,0.25,11.32,2022-02-19T17:00:00,2022-02-19:17,317.55,1645290000,New York
229,76,16.0,12.0,59.5,2022-02-19T11:00:00,0.5,13.96,2022-02-19T16:00:00,2022-02-19:16,373.27,1645286400,New York
230,37,14.0,9.0,63.0,2022-02-19T10:00:00,0.25,11.04,2022-02-19T15:00:00,2022-02-19:15,348.08,1645282800,New York
231,41,15.0,9.8,57.5,2022-02-19T09:00:00,0.25,13.75,2022-02-19T14:00:00,2022-02-19:14,329.76,1645279200,New York
232,95,15.0,11.25,44.17,2022-02-19T08:00:00,0.25,20.63,2022-02-19T13:00:00,2022-02-19:13,338.92,1645275600,New York
233,36,14.0,8.6,27.83,2022-02-19T07:00:00,0.25,32.5,2022-02-19T12:00:00,2022-02-19:12,409.91,1645272000,New York
234,40,16.0,9.6,14.0,2022-02-19T06:00:00,0.5,41.67,2022-02-19T11:00:00,2022-02-19:11,432.81,1645268400,New York
235,20,9.58,4.83,17.98,2022-02-19T05:00:00,1.27,22.04,2022-02-19T10:00:00,2022-02-19:10,456.51,1645264800,New York
236,12,7.36,2.94,13.05,2022-02-19T04:00:00,1.78,16.82,2022-02-19T09:00:00,2022-02-19:09,479.82,1645261200,New York
237,29,13.0,7.0,33.33,2022-02-19T03:00:00,0.0,41.04,2022-02-19T08:00:00,2022-02-19:08,435.1,1645257600,New York
238,29,9.0,6.9,46.29,2022-02-19T02:00:00,0.42,30.21,2022-02-19T07:00:00,2022-02-19:07,372.13,1645254000,New York
239,23,9.0,5.5,50.0,2022-02-19T01:00:00,0.25,23.54,2022-02-19T06:00:00,2022-02-19:06,364.11,1645250400,New York
240,30,8.0,7.2,57.0,2022-02-19T00:00:00,0.25,19.79,2022-02-19T05:00:00,2022-02-19:05,313.73,1645246800,New York
241,38,8.0,6.0,61.67,2022-02-18T23:00:00,0.0,19.17,2022-02-19T04:00:00,2022-02-19:04,286.25,1645243200,New York
242,33,8.0,7.9,64.83,2022-02-18T22:00:00,0.0,15.0,2022-02-19T03:00:00,2022-02-19:03,261.06,1645239600,New York
243,35,8.0,6.0,68.0,2022-02-18T21:00:00,0.0,11.25,2022-02-19T02:00:00,2022-02-19:02,235.87,1645236000,New York
244,42,9.0,6.75,67.83,2022-02-18T20:00:00,0.0,12.5,2022-02-19T01:00:00,2022-02-19:01,261.06,1645232400,New York
245,42,9.0,6.75,69.0,2022-02-18T19:00:00,0.0,12.92,2022-02-19T00:00:00,2022-02-19:00,258.77,1645228800,New York
246,44,8.0,6.0,71.33,2022-02-18T18:00:00,0.25,11.88,2022-02-18T23:00:00,2022-02-18:23,231.29,1645225200,New York
247,34,9.0,8.17,73.89,2022-02-18T17:00:00,0.17,10.42,2022-02-18T22:00:00,2022-02-18:22,205.34,1645221600,New York
248,35,9.0,7.2,76.33,2022-02-18T16:00:00,0.25,9.17,2022-02-18T21:00:00,2022-02-18:21,178.62,1645218000,New York
249,31,6.45,4.94,67.04,2022-02-18T15:00:00,0.73,7.46,2022-02-18T20:00:00,2022-02-18:20,254.96,1645214400,New York
250,37,9.0,8.4,79.82,2022-02-18T14:00:00,0.0,6.88,2022-02-18T19:00:00,2022-02-18:19,176.33,1645210800,New York
251,22,1.35,0.41000000000000003,48.46,2022-02-18T13:00:00,1.7000000000000002,4.03,2022-02-18T18:00:00,2022-02-18:18,407.64,1645207200,New York
252,55,9.0,6.75,77.17,2022-02-18T12:00:00,0.0,6.04,2022-02-18T17:00:00,2022-02-18:17,199.23,1645203600,New York
253,42,8.0,6.0,74.91,2022-02-18T11:00:00,0.0,6.04,2022-02-18T16:00:00,2022-02-18:16,196.94,1645200000,New York
254,58,9.0,6.75,70.0,2022-02-18T10:00:00,0.0,5.83,2022-02-18T15:00:00,2022-02-18:15,222.13,1645196400,New York
255,69,8.0,6.0,63.82,2022-02-18T09:00:00,0.0,8.33,2022-02-18T14:00:00,2022-02-18:14,201.52,1645192800,New York
256,59,5.0,3.75,57.17,2022-02-18T08:00:00,0.0,9.79,2022-02-18T13:00:00,2022-02-18:13,231.29,1645189200,New York
257,60,10.0,7.5,59.5,2022-02-18T07:00:00,0.0,10.21,2022-02-18T12:00:00,2022-02-18:12,231.29,1645185600,New York
258,55,8.0,6.0,60.5,2022-02-18T06:00:00,0.25,7.5,2022-02-18T11:00:00,2022-02-18:11,272.51,1645182000,New York
259,35,9.0,8.4,60.73,2022-02-18T05:00:00,0.25,5.63,2022-02-18T10:00:00,2022-02-18:10,200.38,1645178400,New York
260,32,9.0,7.8,65.56,2022-02-18T04:00:00,0.42,4.58,2022-02-18T09:00:00,2022-02-18:09,154.58,1645174800,New York
261,31,10.0,5.6,67.78,2022-02-18T03:00:00,0.0,3.96,2022-02-18T08:00:00,2022-02-18:08,251.9,1645171200,New York
262,33,11.0,7.2,70.86,2022-02-18T02:00:00,0.42,5.21,2022-02-18T07:00:00,2022-02-18:07,220.41,1645167600,New York
263,39,14.0,9.3,72.5,2022-02-18T01:00:00,0.25,4.79,2022-02-18T06:00:00,2022-02-18:06,199.23,1645164000,New York
264,40,14.0,9.6,71.33,2022-02-18T00:00:00,0.25,6.25,2022-02-18T05:00:00,2022-02-18:05,224.42,1645160400,New York
265,31,13.0,6.9,66.5,2022-02-17T23:00:00,0.25,7.71,2022-02-18T04:00:00,2022-02-18:04,249.61,1645156800,New York
266,35,11.72,4.32,76.44,2022-02-17T22:00:00,0.84,3.93,2022-02-18T03:00:00,2022-02-18:03,377.6,1645153200,New York
267,30,12.0,6.6,65.67,2022-02-17T21:00:00,0.25,11.04,2022-02-18T02:00:00,2022-02-18:02,274.8,1645149600,New York
268,31,11.0,5.7,67.0,2022-02-17T20:00:00,0.25,10.42,2022-02-18T01:00:00,2022-02-18:01,274.8,1645146000,New York
269,32,16.0,7.7,66.0,2022-02-17T19:00:00,0.25,13.12,2022-02-18T00:00:00,2022-02-18:00,343.5,1645142400,New York
270,47,26.0,11.3,62.67,2022-02-17T18:00:00,0.25,14.58,2022-02-17T23:00:00,2022-02-17:23,350.37,1645138800,New York
271,52,32.0,13.0,61.17,2022-02-17T17:00:00,0.25,21.25,2022-02-17T22:00:00,2022-02-17:22,375.56,1645135200,New York
272,53,39.0,13.4,68.17,2022-02-17T16:00:00,0.25,16.25,2022-02-17T21:00:00,2022-02-17:21,322.89,1645131600,New York
273,53,40.0,13.3,74.33,2022-02-17T15:00:00,0.25,15.42,2022-02-17T20:00:00,2022-02-17:20,320.6,1645128000,New York
274,54,47.0,13.9,74.33,2022-02-17T14:00:00,0.25,9.79,2022-02-17T19:00:00,2022-02-17:19,293.12,1645124400,New York
275,53,49.0,13.6,74.5,2022-02-17T13:00:00,0.25,8.75,2022-02-17T18:00:00,2022-02-17:18,295.41,1645120800,New York
276,47,45.0,11.2,75.82,2022-02-17T12:00:00,0.25,9.58,2022-02-17T17:00:00,2022-02-17:17,272.51,1645117200,New York
277,50,21.0,12.1,73.64,2022-02-17T11:00:00,0.25,11.04,2022-02-17T16:00:00,2022-02-17:16,274.8,1645113600,New York
278,45,20.0,10.7,70.18,2022-02-17T10:00:00,0.5,12.29,2022-02-17T15:00:00,2022-02-17:15,277.09,1645110000,New York
279,37,20.0,9.0,65.09,2022-02-17T09:00:00,0.25,12.29,2022-02-17T14:00:00,2022-02-17:14,299.99,1645106400,New York
280,39,19.0,9.3,55.33,2022-02-17T08:00:00,0.25,16.88,2022-02-17T13:00:00,2022-02-17:13,329.76,1645102800,New York
281,35,15.0,8.4,43.0,2022-02-17T07:00:00,0.25,26.67,2022-02-17T12:00:00,2022-02-17:12,419.07,1645099200,New York
282,32,12.0,7.7,43.33,2022-02-17T06:00:00,0.25,28.54,2022-02-17T11:00:00,2022-02-17:11,419.07,1645095600,New York
283,36,11.0,8.6,53.45,2022-02-17T05:00:00,0.25,23.33,2022-02-17T10:00:00,2022-02-17:10,314.88,1645092000,New York
284,28,9.0,6.8,60.5,2022-02-17T04:00:00,0.42,18.54,2022-02-17T09:00:00,2022-02-17:09,291.98,1645088400,New York
285,39,10.0,9.4,61.78,2022-02-17T03:00:00,0.0,16.25,2022-02-17T08:00:00,2022-02-17:08,278.62,1645084800,New York
286,50,10.0,7.5,52.57,2022-02-17T02:00:00,0.42,15.0,2022-02-17T07:00:00,2022-02-17:07,231.86,1645081200,New York
287,35,10.0,8.3,54.67,2022-02-17T01:00:00,0.25,20.62,2022-02-17T06:00:00,2022-02-17:06,283.96,1645077600,New York
288,29,11.0,6.9,54.5,2022-02-17T00:00:00,0.25,23.54,2022-02-17T05:00:00,2022-02-17:05,368.69,1645074000,New York
289,33,12.0,8.0,54.33,2022-02-16T23:00:00,0.25,24.38,2022-02-17T04:00:00,2022-02-17:04,368.69,1645070400,New York
290,34,11.0,8.1,45.67,2022-02-16T22:00:00,0.25,25.0,2022-02-17T03:00:00,2022-02-17:03,412.2,1645066800,New York
291,41,12.0,9.9,44.33,2022-02-16T21:00:00,0.25,26.87,2022-02-17T02:00:00,2022-02-17:02,444.26,1645063200,New York
292,44,14.0,10.5,40.17,2022-02-16T20:00:00,0.25,28.54,2022-02-17T01:00:00,2022-02-17:01,441.97,1645059600,New York
293,26,5.6,2.81,56.51,2022-02-16T19:00:00,1.81,11.2,2022-02-17T00:00:00,2022-02-17:00,406.38,1645056000,New York
294,55,15.0,14.4,32.83,2022-02-16T18:00:00,0.25,43.33,2022-02-16T23:00:00,2022-02-16:23,540.44,1645052400,New York
295,57,17.0,15.4,45.5,2022-02-16T17:00:00,0.25,35.42,2022-02-16T22:00:00,2022-02-16:22,471.74,1645048800,New York
296,37,17.0,8.9,59.0,2022-02-16T16:00:00,0.5,27.5,2022-02-16T21:00:00,2022-02-16:21,421.36,1645045200,New York
297,42,21.0,10.1,66.17,2022-02-16T15:00:00,0.5,22.08,2022-02-16T20:00:00,2022-02-16:20,425.94,1645041600,New York
298,44,30.0,10.5,68.83,2022-02-16T14:00:00,0.25,21.46,2022-02-16T19:00:00,2022-02-16:19,423.65,1645038000,New York
299,49,27.0,11.8,72.67,2022-02-16T13:00:00,0.25,20.63,2022-02-16T18:00:00,2022-02-16:18,377.85,1645034400,New York
300,52,28.0,12.9,73.0,2022-02-16T12:00:00,0.5,18.75,2022-02-16T17:00:00,2022-02-16:17,357.24,1645030800,New York
301,58,29.0,15.9,69.09,2022-02-16T11:00:00,0.5,18.75,2022-02-16T16:00:00,2022-02-16:16,375.56,1645027200,New York
302,22,9.94,5.23,34.06,2022-02-16T10:00:00,3.09,13.22,2022-02-16T15:00:00,2022-02-16:15,448.11,1645023600,New York
303,72,30.0,22.2,45.0,2022-02-16T09:00:00,0.75,37.5,2022-02-16T14:00:00,2022-02-16:14,508.38,1645020000,New York
304,69,36.0,21.0,29.33,2022-02-16T08:00:00,1.0,50.42,2022-02-16T13:00:00,2022-02-16:13,746.54,1645016400,New York
305,66,29.0,19.3,17.83,2022-02-16T07:00:00,1.25,55.0,2022-02-16T12:00:00,2022-02-16:12,741.96,1645012800,New York
306,64,42.0,18.4,12.17,2022-02-16T06:00:00,0.75,54.37,2022-02-16T11:00:00,2022-02-16:11,744.25,1645009200,New York
307,67,29.0,20.0,8.55,2022-02-16T05:00:00,0.75,50.21,2022-02-16T10:00:00,2022-02-16:10,629.75,1645005600,New York
308,64,31.0,18.3,6.86,2022-02-16T04:00:00,1.25,45.42,2022-02-16T09:00:00,2022-02-16:09,996.15,1645002000,New York
309,62,23.0,17.4,12.22,2022-02-16T03:00:00,0.0,46.88,2022-02-16T08:00:00,2022-02-16:08,499.98,1644998400,New York
310,64,24.0,18.3,4.0,2022-02-16T02:00:00,0.42,46.87,2022-02-16T07:00:00,2022-02-16:07,480.9,1644994800,New York
311,64,26.0,18.7,10.33,2022-02-16T01:00:00,0.25,46.25,2022-02-16T06:00:00,2022-02-16:06,435.1,1644991200,New York
312,56,23.0,15.0,17.0,2022-02-16T00:00:00,0.25,42.92,2022-02-16T05:00:00,2022-02-16:05,441.97,1644987600,New York
313,58,24.0,15.7,20.83,2022-02-15T23:00:00,0.25,45.0,2022-02-16T04:00:00,2022-02-16:04,480.9,1644984000,New York
314,59,21.0,16.2,22.5,2022-02-15T22:00:00,0.25,44.79,2022-02-16T03:00:00,2022-02-16:03,460.29,1644980400,New York
315,61,20.0,17.1,26.17,2022-02-15T21:00:00,0.5,41.75,2022-02-16T02:00:00,2022-02-16:02,462.58,1644976800,New York
316,61,20.0,17.2,35.33,2022-02-15T20:00:00,0.5,33.54,2022-02-16T01:00:00,2022-02-16:01,409.91,1644973200,New York
317,57,20.0,15.3,43.5,2022-02-15T19:00:00,0.5,28.75,2022-02-16T00:00:00,2022-02-16:00,370.98,1644969600,New York
318,55,20.0,14.1,53.67,2022-02-15T18:00:00,0.25,24.17,2022-02-15T23:00:00,2022-02-15:23,313.73,1644966000,New York
319,50,17.0,12.2,64.5,2022-02-15T17:00:00,0.25,17.29,2022-02-15T22:00:00,2022-02-15:22,283.96,1644962400,New York
320,41,16.0,9.8,72.67,2022-02-15T16:00:00,0.25,12.5,2022-02-15T21:00:00,2022-02-15:21,254.19,1644958800,New York
321,40,18.0,9.5,74.0,2022-02-15T15:00:00,0.25,9.38,2022-02-15T20:00:00,2022-02-15:20,226.71,1644955200,New York
322,37,16.0,8.8,74.83,2022-02-15T14:00:00,0.25,8.54,2022-02-15T19:00:00,2022-02-15:19,201.52,1644951600,New York
323,34,13.0,7.3,73.17,2022-02-15T13:00:00,0.25,8.33,2022-02-15T18:00:00,2022-02-15:18,222.13,1644948000,New York
324,33,14.0,8.0,70.17,2022-02-15T12:00:00,0.25,8.75,2022-02-15T17:00:00,2022-02-15:17,295.41,1644944400,New York
325,36,15.0,8.7,68.17,2022-02-15T11:00:00,0.75,9.79,2022-02-15T16:00:00,2022-02-15:16,547.31,1644940800,New York
326,42,18.0,10.0,65.33,2022-02-15T10:00:00,0.5,13.13,2022-02-15T15:00:00,2022-02-15:15,432.81,1644937200,New York
327,50,28.0,12.2,60.36,2022-02-15T09:00:00,0.25,15.42,2022-02-15T14:00:00,2022-02-15:14,325.18,1644933600,New York
328,56,24.0,14.7,53.27,2022-02-15T08:00:00,0.25,20.42,2022-02-15T13:00:00,2022-02-15:13,375.56,1644930000,New York
329,66,21.0,19.6,37.82,2022-02-15T07:00:00,0.25,32.5,2022-02-15T12:00:00,2022-02-15:12,400.75,1644926400,New York
330,70,15.0,11.25,33.8,2022-02-15T06:00:00,0.25,35.21,2022-02-15T11:00:00,2022-02-15:11,359.53,1644922800,New York
331,57,11.0,8.25,38.44,2022-02-15T05:00:00,0.25,31.25,2022-02-15T10:00:00,2022-02-15:10,314.88,1644919200,New York
332,56,11.0,8.25,42.25,2022-02-15T04:00:00,0.42,27.08,2022-02-15T09:00:00,2022-02-15:09,188.93,1644915600,New York
333,69,12.0,9.0,45.14,2022-02-15T03:00:00,0.0,26.67,2022-02-15T08:00:00,2022-02-15:08,351.13,1644912000,New York
334,40,11.0,9.5,58.0,2022-02-15T02:00:00,0.42,23.75,2022-02-15T07:00:00,2022-02-15:07,352.09,1644908400,New York
335,11,6.21,2.74,16.74,2022-02-15T01:00:00,3.67,16.67,2022-02-15T06:00:00,2022-02-15:06,441.43,1644904800,New York
336,39,13.0,9.4,52.17,2022-02-15T00:00:00,0.0,20.21,2022-02-15T05:00:00,2022-02-15:05,251.9,1644901200,New York
337,40,13.0,9.6,51.83,2022-02-14T23:00:00,0.0,22.5,2022-02-15T04:00:00,2022-02-15:04,304.57,1644897600,New York
338,40,14.0,9.5,54.83,2022-02-14T22:00:00,0.25,22.29,2022-02-15T03:00:00,2022-02-15:03,286.25,1644894000,New York
339,52,14.0,13.0,55.5,2022-02-14T21:00:00,0.25,22.92,2022-02-15T02:00:00,2022-02-15:02,304.57,1644890400,New York
340,52,16.0,12.9,58.17,2022-02-14T20:00:00,0.25,19.58,2022-02-15T01:00:00,2022-02-15:01,304.57,1644886800,New York
341,62,18.0,17.6,60.5,2022-02-14T19:00:00,0.0,18.13,2022-02-15T00:00:00,2022-02-15:00,281.67,1644883200,New York
342,64,16.0,12.0,62.0,2022-02-14T18:00:00,0.25,18.96,2022-02-14T23:00:00,2022-02-14:23,279.38,1644879600,New York
343,62,18.0,17.7,65.17,2022-02-14T17:00:00,0.0,14.79,2022-02-14T22:00:00,2022-02-14:22,233.58,1644876000,New York
344,58,18.0,15.9,69.33,2022-02-14T16:00:00,0.0,11.04,2022-02-14T21:00:00,2022-02-14:21,183.2,1644872400,New York
345,56,17.0,14.9,70.67,2022-02-14T15:00:00,0.0,9.17,2022-02-14T20:00:00,2022-02-14:20,183.2,1644868800,New York
346,73,17.0,12.75,71.17,2022-02-14T14:00:00,0.25,8.33,2022-02-14T19:00:00,2022-02-14:19,203.81,1644865200,New York
347,63,15.0,11.25,70.67,2022-02-14T13:00:00,0.25,7.92,2022-02-14T18:00:00,2022-02-14:18,203.81,1644861600,New York
348,34,18.0,8.1,69.17,2022-02-14T12:00:00,0.25,7.92,2022-02-14T17:00:00,2022-02-14:17,203.81,1644858000,New York
349,42,20.0,10.2,68.17,2022-02-14T11:00:00,0.25,7.92,2022-02-14T16:00:00,2022-02-14:16,247.32,1644854400,New York
350,39,25.0,9.4,67.83,2022-02-14T10:00:00,0.0,7.71,2022-02-14T15:00:00,2022-02-14:15,270.22,1644850800,New York
351,54,29.0,14.0,65.64,2022-02-14T09:00:00,0.0,8.75,2022-02-14T14:00:00,2022-02-14:14,247.32,1644847200,New York
352,47,26.0,11.4,62.0,2022-02-14T08:00:00,0.0,12.71,2022-02-14T13:00:00,2022-02-14:13,231.29,1644843600,New York
353,54,29.0,14.0,56.5,2022-02-14T07:00:00,0.0,16.67,2022-02-14T12:00:00,2022-02-14:12,258.77,1644840000,New York
354,64,16.0,12.0,55.27,2022-02-14T06:00:00,0.31,20.25,2022-02-14T11:00:00,2022-02-14:11,257.63,1644836400,New York
355,58,14.0,10.5,60.4,2022-02-14T05:00:00,0.0,14.25,2022-02-14T10:00:00,2022-02-14:10,114.5,1644832800,New York
356,41,13.0,9.9,60.8,2022-02-14T04:00:00,0.0,10.5,2022-02-14T09:00:00,2022-02-14:09,406.8,1644829200,New York
357,39,14.0,9.3,65.0,2022-02-14T03:00:00,0.0,9.69,2022-02-14T08:00:00,2022-02-14:08,229.0,1644825600,New York
358,30,12.0,6.7,64.8,2022-02-14T02:00:00,0.0,8.44,2022-02-14T07:00:00,2022-02-14:07,229.0,1644822000,New York
359,31,13.0,7.5,66.55,2022-02-14T01:00:00,0.0,7.0,2022-02-14T06:00:00,2022-02-14:06,171.75,1644818400,New York
360,32,16.0,7.6,63.64,2022-02-14T00:00:00,0.0,5.75,2022-02-14T05:00:00,2022-02-14:05,200.38,1644814800,New York
361,37,19.0,8.8,58.0,2022-02-13T23:00:00,0.0,7.5,2022-02-14T04:00:00,2022-02-14:04,229.0,1644811200,New York
362,40,18.0,9.7,55.27,2022-02-13T22:00:00,0.0,7.5,2022-02-14T03:00:00,2022-02-14:03,200.38,1644807600,New York
363,43,21.0,10.4,52.91,2022-02-13T21:00:00,0.0,9.0,2022-02-14T02:00:00,2022-02-14:02,200.38,1644804000,New York
364,40,21.0,9.6,51.17,2022-02-13T20:00:00,0.0,10.0,2022-02-14T01:00:00,2022-02-14:01,242.74,1644800400,New York
365,38,20.0,9.2,51.83,2022-02-13T19:00:00,0.0,12.08,2022-02-14T00:00:00,2022-02-14:00,293.12,1644796800,New York
366,38,13.0,9.2,52.83,2022-02-13T18:00:00,0.0,11.46,2022-02-13T23:00:00,2022-02-13:23,295.41,1644793200,New York
367,42,13.0,10.0,52.17,2022-02-13T17:00:00,0.0,12.5,2022-02-13T22:00:00,2022-02-13:22,316.02,1644789600,New York
368,38,12.0,9.2,53.5,2022-02-13T16:00:00,0.0,11.67,2022-02-13T21:00:00,2022-02-13:21,295.41,1644786000,New York
369,42,12.0,10.1,53.33,2022-02-13T15:00:00,0.0,11.67,2022-02-13T20:00:00,2022-02-13:20,274.8,1644782400,New York
370,47,12.0,11.3,53.33,2022-02-13T14:00:00,0.0,10.62,2022-02-13T19:00:00,2022-02-13:19,318.31,1644778800,New York
371,41,13.0,9.9,51.83,2022-02-13T13:00:00,0.0,11.67,2022-02-13T18:00:00,2022-02-13:18,357.24,1644775200,New York
372,42,14.0,10.2,49.67,2022-02-13T12:00:00,0.25,11.46,2022-02-13T17:00:00,2022-02-13:17,506.09,1644771600,New York
373,37,11.0,8.8,46.5,2022-02-13T11:00:00,0.25,13.54,2022-02-13T16:00:00,2022-02-13:16,368.69,1644768000,New York
374,29,10.0,7.0,46.83,2022-02-13T10:00:00,0.25,15.0,2022-02-13T15:00:00,2022-02-13:15,316.02,1644764400,New York
375,28,10.0,6.7,47.5,2022-02-13T09:00:00,0.25,15.21,2022-02-13T14:00:00,2022-02-13:14,311.44,1644760800,New York
376,34,9.0,8.1,44.67,2022-02-13T08:00:00,0.25,15.83,2022-02-13T13:00:00,2022-02-13:13,304.57,1644757200,New York
377,31,9.0,7.4,43.0,2022-02-13T07:00:00,0.25,15.5,2022-02-13T12:00:00,2022-02-13:12,295.41,1644753600,New York
378,30,8.0,7.1,45.17,2022-02-13T06:00:00,0.0,12.25,2022-02-13T11:00:00,2022-02-13:11,238.16,1644750000,New York
379,61,8.0,6.0,49.82,2022-02-13T05:00:00,0.0,7.5,2022-02-13T10:00:00,2022-02-13:10,200.38,1644746400,New York
380,45,9.0,6.75,48.0,2022-02-13T04:00:00,0.0,7.5,2022-02-13T09:00:00,2022-02-13:09,125.95,1644742800,New York
381,50,8.0,6.0,48.44,2022-02-13T03:00:00,0.0,5.0,2022-02-13T08:00:00,2022-02-13:08,194.65,1644739200,New York
382,34,10.0,8.1,51.43,2022-02-13T02:00:00,0.0,4.37,2022-02-13T07:00:00,2022-02-13:07,231.86,1644735600,New York
383,24,10.0,5.8,52.5,2022-02-13T01:00:00,0.0,7.5,2022-02-13T06:00:00,2022-02-13:06,212.97,1644732000,New York
384,25,6.0,5.6,53.83,2022-02-13T00:00:00,0.0,8.44,2022-02-13T05:00:00,2022-02-13:05,238.16,1644728400,New York
385,29,7.0,6.9,53.17,2022-02-12T23:00:00,0.0,6.88,2022-02-13T04:00:00,2022-02-13:04,190.07,1644724800,New York
386,33,9.0,7.9,56.17,2022-02-12T22:00:00,0.0,8.96,2022-02-13T03:00:00,2022-02-13:03,190.07,1644721200,New York
387,36,8.0,6.0,61.5,2022-02-12T21:00:00,0.0,9.37,2022-02-13T02:00:00,2022-02-13:02,185.49,1644717600,New York
388,37,10.0,9.0,63.83,2022-02-12T20:00:00,0.0,10.83,2022-02-13T01:00:00,2022-02-13:01,190.07,1644714000,New York
389,43,11.0,10.3,66.0,2022-02-12T19:00:00,0.0,10.0,2022-02-13T00:00:00,2022-02-13:00,208.39,1644710400,New York
390,45,11.0,10.9,65.0,2022-02-12T18:00:00,0.0,12.08,2022-02-12T23:00:00,2022-02-12:23,212.97,1644706800,New York
391,45,9.0,6.75,70.67,2022-02-12T17:00:00,0.25,8.54,2022-02-12T22:00:00,2022-02-12:22,235.87,1644703200,New York
